"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100053063292463","Ay Nako, Pinas","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/501173925_1242937294151702_2778459296418659908_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx963x966&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gAvycl6spCoQ7kNvwEkcrdY&_nc_oc=AdrfTfcCBoIQphSoSXWoqi3irB1t7JLmpNPSSwthjWUSyx1VRLltcjDmV0fPEqHOmAc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fyn-vRuqSEcyRBnEFAY1QA&_nc_ss=7c2a8&oh=00_AQC115CxehAiu0x0CcUwm7KXT2YIB7DEFHhRCuzfcNnnZQ&oe=6A5FFAA0","https://www.facebook.com/AyNakoPinas","0","6410819822343740","Retweeted #Charg3Back (@Hyperion012):

Buti pa ung baha tumataas eh no... eh ung grades mo kamusta?",,"35",,"35","0","1411200534000","https://www.facebook.com/AyNakoPinas/posts/pfbid0qa1DP1amWitYLj4E57QCR45fkBTeQnLzgMWzhzb7CTtuMmHV5q59j8mWsAwHUoJdl"
,,,,,,,,,,,,,,,,,,,,"100053063292463","Ay Nako, Pinas","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/501173925_1242937294151702_2778459296418659908_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx963x966&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gAvycl6spCoQ7kNvwEkcrdY&_nc_oc=AdrfTfcCBoIQphSoSXWoqi3irB1t7JLmpNPSSwthjWUSyx1VRLltcjDmV0fPEqHOmAc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fyn-vRuqSEcyRBnEFAY1QA&_nc_ss=7c2a8&oh=00_AQC115CxehAiu0x0CcUwm7KXT2YIB7DEFHhRCuzfcNnnZQ&oe=6A5FFAA0","https://www.facebook.com/AyNakoPinas","1","6410743545684701","Wala nga akong pasok hanggang MONDAY lubog naman sa BAHA dadaanan ko pauwi :3",,"24",,"24","0","1411108832000","https://www.facebook.com/AyNakoPinas/posts/pfbid0378JCeEJaGhm3A8nTFytY79d4VSEoqf7zK3q5huj8C9X157GUFHi4EQNwQYGmisUGl"
"No photo description available.","904134996282259","photo","https://www.facebook.com/photo/?fbid=904134996282259&set=a.456543263177901",,,,,,,,,,,,,,,,,"100064666930554","PKQ-Parkour qc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/309256980_456543273177900_7571361275400107888_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1997x2000&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fmHYPUU0iogQ7kNvwHBmBYu&_nc_oc=AdoS48uKUFVDGHClz-msDzc9iPFADkXmZSYEH7E90aPj2WP3VocV-BPL7y_fm51tlu0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fyn-vRuqSEcyRBnEFAY1QA&_nc_ss=7c2a8&oh=00_AQBd_BVrIF7iRxJOdlLlAs-TSCPzJSZY_JbFzS_xX7TgBA&oe=6A5FF6BC","https://www.facebook.com/PKQparkourquezoncity","6","904134996282259","ito talaga yung may dahilan ng baha e. #BAGYONGMARIO #PAKQKA",,"5",,"5","0","1411127216000","https://www.facebook.com/photo.php?fbid=904134996282259&set=a.456543263177901&type=3"
"No photo description available.","10202784821765054","photo","https://www.facebook.com/photo/?fbid=10202784821765054&set=a.1747608213436",,,,,,,,,,,,,,,,,"1335732466","Fernando Lim Francisco Jr.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/466513792_10227104437820256_108867856718787008_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=I0W6_GeQHJkQ7kNvwHkEtRj&_nc_oc=Adq5iKCb4qZXrZHp1uws5PcXjttfKWYpuxJmU8wnWcpcNOsJpcSVSjWG_GY4w9LNC9g&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fyn-vRuqSEcyRBnEFAY1QA&_nc_ss=7c2a8&oh=00_AQBxvtfga-V89TJ8aGQVinzK0jSHfD-KsInixWmXeu4AKw&oe=6A600C02","https://www.facebook.com/LakwatserongBulakenyoOfficial","4","10202784821765054","baha parin hindi makalabas :( #bedweather",,"39",,"39","0","1411099313000","https://www.facebook.com/photo.php?fbid=10202784821765054&set=a.1747608213436&type=3"
"No photo description available.","911846558843627","photo","https://www.facebook.com/photo/?fbid=911846558843627&set=a.464484315708349",,,,,,,,,,,,,,,,,"100064403540984","Philippine Railways","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/536280586_1177680517722055_1367365748356789208_n.jpg?stp=c0.0.332.332a_cp0_dst-jpg_tt6&cstp=mx332x332&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_DIcYyAnYE8Q7kNvwHkPgit&_nc_oc=Adp3MVkpt2GRP-JkdUrvl6ONDkyTVd5cc-P_2E4OZyUaVXD5U0Ja_HTYCJBMz1yZtV0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=Uh9bavARorCqwn0IvA2tIw&_nc_ss=7c2a8&oh=00_AQDhQktjpFiQjGdoIcbggJ0lSC-tJ8LwAgPpGRxImewdqg&oe=6A60241F","https://www.facebook.com/philippinerailways","1","911846558843627","Baha sa LRT Blumentritt

Photo: Sizzle Torres 

https://www.facebook.com/photo.php?fbid=813411668681667&set=a.311382745551231.72975.100000385252413&type=3&src=https%3A%2F%2Ffbcdn-sphotos-a-a.akamaihd.net%2Fhphotos-ak-xfa1%2Fv%2Ft1.0-9%2F10712891_813411668681667_5015032062013329212_n.jpg%3Foh%3D3c3ca0486b5ff7eee426deb402bc563e%26oe%3D54C2DBC0%26__gda__%3D1422098934_8d11b46ebc638008ffc18dd0fbb36789&size=960%2C540",,"31",,"31","3","1411093750000","https://www.facebook.com/photo.php?fbid=911846558843627&set=a.464484315708349&type=3"
"No photo description available.","380518815428827","photo","https://www.facebook.com/photo/?fbid=380518815428827&set=a.439692261499455",,,,,,,,,,,,,,,,,"100063760538270","Nathalie David","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/348313276_260744303120300_1846994472291317893_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx828x828&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=CC3oxz9wWpsQ7kNvwFecb8O&_nc_oc=AdqpSVjMwJryiZiPfSLbYeCFfGdna0WENI554CC6JqsceGvGgKbUzvmYmEdyeCKsAyE&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=Uh9bavARorCqwn0IvA2tIw&_nc_ss=7c2a8&oh=00_AQD8hkGTzR6xZJ1oNXMHrtjGaYW5XJVlLnE2f7XYdiNYig&oe=6A5FFE05","https://www.facebook.com/NathalieDavid774","6","380518815428827","Para sa mga nasa labas na inabot ng malakas na ulan at baha, bukod sa payong at bota na sasangga sa iyo, ay ugaliin din ang pagdala ng plastic bag. Para yan sa inyong importanteng mga dala katulad ng mga gadgets.

Isa lamang si bagyong #MarioPH sa 20 bagyo na karaniwang dumaadaan sa ating bansa kada taon, kaya dapat lagi kang handa! Stay safe please! #NurseNathalie",,"43",,"43","0","1411114176000","https://www.facebook.com/photo.php?fbid=380518815428827&set=a.439692261499455&type=3"
"No photo description available.","951899464827582","photo","https://www.facebook.com/photo/?fbid=951899464827582&set=a.222349737782562",,,,,,,,,,,,,,,,,"100000226136447","Neil Bryan Fortin","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/721802115_37384079281182807_7216788659798191811_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=1d2534&_nc_ohc=LWNhzkcZwHUQ7kNvwEODJa5&_nc_oc=AdpYwKfR3sC-kgxRUMJnegbyRmBHRQ28GCMzA0OXxdaAHxVsCctvwI92VJczkRuC7Ug&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=Uh9bavARorCqwn0IvA2tIw&_nc_ss=7c2a8&oh=00_AQCOLEkX8eC_GSzPBwMO14knIOJEMezzGrvlu2RcmI-kIg&oe=6A5FFC01","https://www.facebook.com/el.neilu","14","951899464827582","2 hours hnd na gumagalaw dhl sa baha, lakas ng ulan waaah X( X(",,"12",,"12","0","1411088677000","https://www.facebook.com/photo.php?fbid=951899464827582&set=a.222349737782562&type=3"
"No photo description available.","750600568319000","photo","https://www.facebook.com/photo/?fbid=750600568319000&set=a.326827025678669",,,,,,,,,,,,,,,,,"100050541217114","SNSD Tagalog MEMEs","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/724459423_1593145139046845_3579363385963074837_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx800x804&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ZctOtZZsXXkQ7kNvwFTe2Re&_nc_oc=AdowypDBGfH1A14nCECojcYX-xoRFSPMfNEcr4Q2AAsdLGeeC8eno0hN_1PO-pe6XNU&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=Uh9bavARorCqwn0IvA2tIw&_nc_ss=7c2a8&oh=00_AQC3kBca1KExKuftVkXTfoCqCLKKn4o7ZyegH9UFaXPAWw&oe=6A5FFD9D","https://www.facebook.com/profile.php?id=100050541217114","11","750600568319000","Hello guyth! Kamusta ? Baha na dyan sainyo nag ffb ka pa  ! xD 
keep safe everyone! 

ღSeo Joo Hyun - The Maknae Of SNSD ツღ  <~Like please! Hiring admins !",,"21",,"21","0","1411110562000","https://www.facebook.com/photo.php?fbid=750600568319000&set=a.326827025678669&type=3"
"No photo description available.","944103912272986","photo","https://www.facebook.com/photo/?fbid=944103912272986&set=a.392861074063942",,,,,,,,,,,,,,,,,"100000201571667","Naranjo ClarkJenn","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/634074233_26816638897926133_2576283987918489113_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=VQ3LqkIcBowQ7kNvwFJ1k15&_nc_oc=AdqVD3vS8OEYArrbPbwC_j2LpjoA55qwathFo3OCiSvU8dVhZcYTXVEPSfx-uR6uodA&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Uh9bavARorCqwn0IvA2tIw&_nc_ss=7c2a8&oh=00_AQAF4HXvuE7xRn8lH3-Ief3j09Zfzr7taNKF9f_woMmSHw&oe=6A6011BE","https://www.facebook.com/jennifer.naranjorn","5","944103912272986","Ang Pakikipagdigmaan namen sa Baha!  #TyphoonMarioPh",,"12",,"12","0","1411099817000","https://www.facebook.com/photo.php?fbid=944103912272986&set=a.392861074063942&type=3"
"No photo description available.","911993575495592","photo","https://www.facebook.com/photo/?fbid=911993575495592&set=a.464484315708349",,,,,,,,,,,,,,,,,"100064403540984","Philippine Railways","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/536280586_1177680517722055_1367365748356789208_n.jpg?stp=c0.0.332.332a_cp0_dst-jpg_tt6&cstp=mx332x332&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_DIcYyAnYE8Q7kNvwHkPgit&_nc_oc=Adp3MVkpt2GRP-JkdUrvl6ONDkyTVd5cc-P_2E4OZyUaVXD5U0Ja_HTYCJBMz1yZtV0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=SEVbv8LC-KTS_racnzqqIQ&_nc_ss=7c2a8&oh=00_AQDIVOiYVV2qgPyZRvxAmNwKiXru_56fLCRSu8PmU7wdTA&oe=6A60241F","https://www.facebook.com/philippinerailways","1","911993575495592","Paanan ng LRT R. Papa Station sa Grace Park Caloocan baha parin.",,"34",,"34","4","1411121922000","https://www.facebook.com/photo.php?fbid=911993575495592&set=a.464484315708349&type=3"
"No photo description available.","297778343739051","photo","https://www.facebook.com/photo/?fbid=297778343739051&set=a.298634122413650",,,,,,,,,,,,,,,,,"100068011928535","PIA Metro Manila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/618760826_1219310050346048_8351311716292925720_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1563x1563&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=4eKtjOaraL4Q7kNvwFJKzYt&_nc_oc=Adp_M10jMIEFFIXjneBfGuLz9IlX79Ha9iwz1ahHNNqw81vZliOWlSI62zRMDoE_bro&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=SEVbv8LC-KTS_racnzqqIQ&_nc_ss=7c2a8&oh=00_AQB44muBiS1TSMMw2Cvh_L7Jk3nfnJZsv7VGHcxCaxNoTA&oe=6A6018DA","https://www.facebook.com/PIAMetroManila","5","297778343739051","Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via @YouScoop",,"19",,"19","74","1411088864000","https://www.facebook.com/photo.php?fbid=297778343739051&set=a.298634122413650&type=3"
"No photo description available.","829651380420667","photo","https://www.facebook.com/photo/?fbid=829651380420667&set=a.550915810396874",,,,,,,,,,,,,,,,,"100064353805270","TagaCallCenterAko","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/326553673_869706877580776_2328897762194511769_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1366x1364&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mjlYLUwbadMQ7kNvwEBYnHB&_nc_oc=Adqe8ExxIqW0HidqJZAjSooVnZBe5JVpmeJBVuJ2yRKi_-RZYURIhP_eOPJx4L3RVAs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=SEVbv8LC-KTS_racnzqqIQ&_nc_ss=7c2a8&oh=00_AQBTCSlEIee03-TWpBp6BDbs77Mc1Vq5omp5XaDiq6QPHA&oe=6A601598","https://www.facebook.com/TagaCallCenter","11","829651380420667","#TagaCallCenter #Waterproof #WalangPasok 
#Gabi 
Lezzzweeeem mga #KaTeam!! Ang lumusong sa baha, may incentive - alipunga! #Lol 
INGAT MGA #TagaCallCenter!!! ☔",,"819",,"819","100","1411085665000","https://www.facebook.com/photo.php?fbid=829651380420667&set=a.550915810396874&type=3"
"No photo description available.","10152221264260736","photo","https://www.facebook.com/photo/?fbid=10152221264260736&set=a.349007533335957",,,,,,,,,,,,,,,,,"100046801402857","Angel Rivero Brewrats","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/223599894_349007580002619_6071923876138178256_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx768x768&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=kMEeBiOt9sEQ7kNvwH5jQZH&_nc_oc=Adr5JlbP873n2M-hSj4AYlfcREBs0vVilXp1CKfjBR8BERYJOb_SbLDoNCPbZjay-PQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=SEVbv8LC-KTS_racnzqqIQ&_nc_ss=7c2a8&oh=00_AQCXZCuP9SKG3KFqD6J5H9JgtgDs9i_uhKKYXkjy0bScsA&oe=6A600068","https://www.facebook.com/AngelRiveroBrewrats","17","10152221264260736","I got 2 words for you: Super #Mario.
#bagyo #baha #wasak",,"649",,"649","61","1411096110000","https://www.facebook.com/photo.php?fbid=10152221264260736&set=a.349007533335957&type=3"
,,,,,,,,,,,,,,,,,,,,"100064321525837","Operation Blessing Foundation Philippines, Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/347650117_219019364238008_7819801205930117597_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=X0M-l9LWkccQ7kNvwE9-_ji&_nc_oc=Adr6LPoKXSmugPPFH4AGZZ2uZ0DrXIRTpa_fAZK_bqzz19O0WuCDlH-R26CIxbS8UA4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=SEVbv8LC-KTS_racnzqqIQ&_nc_ss=7c2a8&oh=00_AQCIgHfpwxX5Fx8uJe61aAk6_qi4gWQ_K01tnFSMrVtJiw&oe=6A600890","https://www.facebook.com/operationblessingph","3","10152805459488968","#MarioPh | Pabugso-bugso pa rin ang pag ulan sa Metro Manila at patuloy pa rin ang pagtaas ng tubig sa Marikina river. Karamihan sa mga daanan ay baha na. Pinapaalalahanan ang mga kababayan natin na maging alerto sa mga maaaring mangyaring sakuna habang bumabagyo. Mag-ingat po!",,"111",,"111","17","1411090640000","https://www.facebook.com/operationblessingph/posts/pfbid01QC4UMxFxqYzb33Nf8ADUxxwRGkHu3cmvP1HniaTYakqphrNnXV6vv1nyXC2LgCKl"
,,,,,,,,,,,,,,,,,,,,"100064445723899","ANC 24/7","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/609053834_1328721385952706_4253439834983056076_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RAU_RPiKxxgQ7kNvwHN6yBt&_nc_oc=AdoeCETfb-OV-WpgbO_7-5B_htDNNnv3TfWlFPOpjH3cLCvSIlpxhBa_VPJMYg4l02Q&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=SEVbv8LC-KTS_racnzqqIQ&_nc_ss=7c2a8&oh=00_AQBC-0X9Ah9DLOETx9VqHL5Vev-99fuUYsXvaaPkJsBCqA&oe=6A60214E","https://www.facebook.com/ANCalerts","4","10152466584848791","Pama (NDRRMC): Ang diperensya sa Ondoy, mas malawak ang inabot ng baha (noon). Pero pinapa-check pa natin yung areas.",,"71",,"71","4","1411111226000","https://www.facebook.com/ANCalerts/posts/pfbid02v6YYB14ot6RdNce2DpiMJPWjTK9e4EAJAQto7MH3UaBSB8MaWGnNjCjHNZuetxqjl"
"No photo description available.","10152796090326719","photo","https://www.facebook.com/photo/?fbid=10152796090326719&set=a.455107619987655",,,,,,,,,,,,,,,,,"100064652620477","Explorer World","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/538068579_1164192645745812_6745428804836476150_n.jpg?stp=c203.121.545.546a_cp0_dst-jpg_tt6&cstp=mx545x546&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=cRQM1paK2AUQ7kNvwHZzpg3&_nc_oc=Adp18IyKEVcDzrj1cXws7vFxTFLipcd6oxYCyRGCpMVwS3Yb8eI-i6UnqCza1CYO320&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=OigJTu6mRm-In4tXcxoS-g&_nc_ss=7c2a8&oh=00_AQCKpQ1YAiUU4k-q1bByMYVB8Lwvc71U1ohRnNhypYUGLQ&oe=6A6002F0","https://www.facebook.com/Scouts.Royale.Brotherhood.Official.Page","17","10152796090326719","Ito po ang harap ng Eton Centris kung saan gaganapin ang Pre-Anniv.  Kaya po na cancel dahil po sobrang taas ng baha.

Maraming Salamat.

Photo from ANC 24/7",,"190",,"190","10","1411095615000","https://www.facebook.com/photo.php?fbid=10152796090326719&set=a.455107619987655&type=3"
"No photo description available.","974460359246044","photo","https://www.facebook.com/photo/?fbid=974460359246044&set=a.600474168787982",,,,,,,,,,,,,,,,,"100064762115861","UNTV News and Rescue","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/339057996_229585659732134_7363939708771708088_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx600x600&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=2-4kWekjZ00Q7kNvwGVBHgJ&_nc_oc=AdrR7LJFubVG2EjusotSROZnX3qm4NkbEzy5QxvEkSz5Cg-VgvWKKrvPJu943pbyi2c&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=OigJTu6mRm-In4tXcxoS-g&_nc_ss=7c2a8&oh=00_AQCUwv8UzdUw9MA1qiwNZrcFDXzYsS3_11rDU0hQgiml5Q&oe=6A60238B","https://www.facebook.com/UNTVNewsRescue","3","974460359246044","Malaking bahagi ng lalawigan ng Rizal ang lubog ngayon sa baha dahil sa patuloy na pagtaas ng tubig sa mga ilog partikular sa San Mateo River.

Sa tala ng Rizal provincial government, umaabot na sa mahigit isanlibong pamilya ang nanunuluyan sa mga evacuation center sa San Mateo at inaasahang tataas pa ito dahil marami pa ang na-trap sa baha at hindi pa nare-rescue.

READ MORE: http://www.untvweb.com/news/maraming-lugar-sa-rizal-lubog-sa-baha-dahil-sa-patuloy-na-pag-ulan/",,"226",,"226","29","1411131351000","https://www.facebook.com/photo.php?fbid=974460359246044&set=a.600474168787982&type=3"
,,,,,,,,,,,,,,,,,,,,"100044378288158","Reg Rubio","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/518288888_1307909260698338_1867448319057810575_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_-Y7vWQMWuoQ7kNvwFscVms&_nc_oc=AdoQdrud8H2h9yk5e0xI2eFgkgJps_vknFw10punLxraMXigjhcraY30iTsUPgeY3lw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=OigJTu6mRm-In4tXcxoS-g&_nc_ss=7c2a8&oh=00_AQDrtWq_d6lmgOGpqXxtQwtzw6agdpLmJBXGM9gff18J0A&oe=6A601E74","https://www.facebook.com/RegHoundz","9","10152715592724399","Yung mga nasa lansangan mag ingat po kayo. Sa mga paulit ulit na nagtatapon ng basura kung saan saan lang, sana lamunin ka ng baha.",,"622",,"622","17","1411128687000","https://www.facebook.com/RegHoundz/posts/pfbid025nsKhm6XVG5k2w6nVFZsx9aFSb1Dqn4ryazh3gjr863rFnK1vtnCAiiNySZREHyXl"
"No photo description available.","747789131925582","photo","https://www.facebook.com/photo/?fbid=747789131925582&set=a.749104981793997",,,,,,,,,,,,,,,,,"100064382721603","YouScoop","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/672686201_1384438830378861_7963717717836307265_n.jpg?stp=c0.135.1080.1080a_cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7c3sa59BRfEQ7kNvwHXzLVJ&_nc_oc=AdqTy6jBIL50kSWO2QttF5g9jRrI3-kyiTMHxQvKgyRRveUoggT-GLCgfR6-dyBX0cY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=OigJTu6mRm-In4tXcxoS-g&_nc_ss=7c2a8&oh=00_AQBL-Q07zTvlGaraQyJaKiAxn1T0sY8kUSC_w9D9tGDWcw&oe=6A600ECF","https://www.facebook.com/youscoop","11","747789131925582","Hanggang dibdib ang baha sa isang kalsada sa Brookside Hills Subd. sa Cainta, Rizal. #MarioPH

Kuha ni YouScooper MJ Uy",,"141",,"141","70","1411084996000","https://www.facebook.com/photo.php?fbid=747789131925582&set=a.749104981793997&type=3"
"No photo description available.","763653427007448","photo","https://www.facebook.com/photo/?fbid=763653427007448&set=a.471280388358378",,,,,,,,,,,,,,,,,"100064292635388","Tarantadong Pinoy","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/306949760_471280415025042_6853607017221774735_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx400x400&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gP6cPZ8-hOMQ7kNvwHZARgE&_nc_oc=AdoFrFlx_H7OT_Df5wg1kXcyYKkJZcFPvnvKBVDCr_aMN0y6S02ZPYWpeAqd4EUfRB8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=OigJTu6mRm-In4tXcxoS-g&_nc_ss=7c2a8&oh=00_AQAOp5dY8AupC08jAar5uDv9XDyQMRToINBgoQ9o0Ecwnw&oe=6A5FF36C","https://www.facebook.com/TarantadongPinoy","26","763653427007448","Hala! Pinasok na ng tubig ang bahay namin. 

#MarioPH #Bagyo #Ulan #Baha #Rain #Typhoon","1","257",,"258","101","1411132056000","https://www.facebook.com/photo.php?fbid=763653427007448&set=a.471280388358378&type=3"
"No photo description available.","774384472621111","photo","https://www.facebook.com/photo/?fbid=774384472621111&set=a.128492949289237",,,,,,,,,,,,,,,,,"100063855964355","Accusafe","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/273864144_336236511848212_6322228173399472333_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FexlNRpgcSoQ7kNvwF9fuFH&_nc_oc=Ado-398w5bAZjtNUty1lZEl9ckHVd__3s5mriHA5nZyS_F4NhDFGpB0dhnomlHyHqfI&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=sU0zl_XcTQxnk2QO2N01wg&_nc_ss=7c2a8&oh=00_AQAHBGnXkqIdt4LRbb-h1VXHW5jRfx-Xd0ORpf_As9wwZQ&oe=6A601A20","https://www.facebook.com/Accusafelabexpress","1","774384472621111","Sa gantung panahon masarap idrive ang dream car ko e... Pwedeng pwede sa baha! Hehe... #RangerWildtrak #Ford 
Stay safe and dry everyone!

#Marimar",,"99",,"99","0","1411128578000","https://www.facebook.com/photo.php?fbid=774384472621111&set=a.128492949289237&type=3"
"No photo description available.","967906426569372","photo","https://www.facebook.com/photo/?fbid=967906426569372&set=a.231570305001411",,,,,,,,,,,,,,,,,"100044453288699","Aly Almario - Alyloony","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/465972821_9811159635577296_7343697274389988729_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx959x957&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Ag-rubvPNsAQ7kNvwFratCW&_nc_oc=AdoXpuIuPGurMhJ4BoUz0zu-WzBictGM2dv9HwexileMskspWmQdsAba8gALKF6FF7E&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=sU0zl_XcTQxnk2QO2N01wg&_nc_ss=7c2a8&oh=00_AQC4WOA87S_hWqBJcU0w9rR5XNtHZxuSRsy_kfd_ofLneA&oe=6A60059D","https://www.facebook.com/alyloony","3","967906426569372","Hi dears! Sorry sa mga cancelled na book signing ko dapat. Nagka problem lang po sa sched. (At na-stranded ang author sa baha XD) ... Pero ito na po, sure na sure na sure na--- bukas po sa MIBF, 3:30-5:30 pm sa VIVAPSICOM Booth #37-40 ... Kita-kits po!

Kasabay ko po mag sign doon sina Mimythot, Nerdyirel and NicAthena.

See you po sa mga pupunta 

-- Ate Aly",,"181",,"181","1","1411209845000","https://www.facebook.com/photo.php?fbid=967906426569372&set=a.231570305001411&type=3"
